Variable / Field Name,Form Name,Section Header,Field Type,Field Label,Choices Calculations OR Slider Labels,Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation,Type,VisitID,VisitIDNum
batch,biological_all,Metal_Blood,Integer,Batch Number  ,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
sample_type,biological_all,Metal_Blood,text,Sample Matrix,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
studyid,biological_all,Metal_Blood,text,Participant ID,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
conc,biological_all,Metal_Blood,Decimal,Analyte concentration ,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
concunits,biological_all,Metal_Blood,text,Analyte concentration units,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
BLOD,biological_all,Metal_Blood,Integer,Below Limit of Detection,"1, Yes, below detection limit; | 0, No",,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
LOD,biological_all,Metal_Blood,Decimal,Limit of Detection,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
analyte,biological_all,Metal_Blood,text,Analyte Name,"1, Ba | 2, Be | 3, Cd | 4, Co | 5, Cr | 6, Mn | 7, Pb | 8, Tl | 9, Hg | 10, Pt | 11, U | 12, Cs | 13, Cu | 14, Ni | 15, Sn | 16, V | 17, Zn | 18, As | 19, Mo | 20, Sb | 21, W",,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
analyte_full,biological_all,Metal_Blood,text,Full Analyte Name,"1, Barium | 2, Beryllium | 3, Cadmium | 4, Cobalt | 5, Chromium | 6, Manganese | 7, Lead | 8, Thallium | 9, Mercury | 10, Platinum | 11, Uranium | 12, Cesium | 13, Copper | 14, Nickel | 15, Tin | 16, Vanadium | 17, Zinc | 18, Arsenic | 19, Molybdenum | 20, Antimony | 21, Tungsten",,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
date_analyzed,biological_all,Metal_Blood,Date of Analysis,,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
analysis_source,biological_all,Metal_Blood,text,Source of the Data,"1, CDC",,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
analysis_method,biological_all,Metal_Blood,text,Method of Analysis ,1-100,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
notes,biological_all,Metal_Blood,text,Notes,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
batch,biological_all,Metal_Blood,Integer,Batch Number  ,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
sample_type,biological_all,Metal_Blood,text,Sample Matrix,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
studyid,biological_all,Metal_Blood,text,Participant ID,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
conc,biological_all,Metal_Blood,Decimal,Analyte concentration ,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
concunits,biological_all,Metal_Blood,text,Analyte concentration units,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
BLOD,biological_all,Metal_Blood,Integer,Below Limit of Detection,"1, Yes, below detection limit; | 0, No",,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
LOD,biological_all,Metal_Blood,Decimal,Limit of Detection,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
analyte,biological_all,Metal_Blood,text,Analyte Name,"1, Ba | 2, Be | 3, Cd | 4, Co | 5, Cr | 6, Mn | 7, Pb | 8, Tl | 9, Hg | 10, Pt | 11, U | 12, Cs | 13, Cu | 14, Ni | 15, Sn | 16, V | 17, Zn | 18, As | 19, Mo | 20, Sb | 21, W",,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
analyte_full,biological_all,Metal_Blood,text,Full Analyte Name,"1, Barium | 2, Beryllium | 3, Cadmium | 4, Cobalt | 5, Chromium | 6, Manganese | 7, Lead | 8, Thallium | 9, Mercury | 10, Platinum | 11, Uranium | 12, Cesium | 13, Copper | 14, Nickel | 15, Tin | 16, Vanadium | 17, Zinc | 18, Arsenic | 19, Molybdenum | 20, Antimony | 21, Tungsten",,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
date_analyzed,biological_all,Metal_Blood,Date of Analysis,,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
analysis_source,biological_all,Metal_Blood,text,Source of the Data,"1, CDC",,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
analysis_method,biological_all,Metal_Blood,text,Method of Analysis ,1-100,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
notes,biological_all,Metal_Blood,text,Notes,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
batch,biological_all,Metal_Blood,Integer,Batch Number  ,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
sample_type,biological_all,Metal_Blood,text,Sample Matrix,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
studyid,biological_all,OP_pesticides,text,Participant ID,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
conc,biological_all,OP_pesticides,Decimal,Analyte concentration ,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
concunits,biological_all,OP_pesticides,text,Analyte concentration units,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
BLOD,biological_all,OP_pesticides,Integer,Below Limit of Detection,"1, Yes, below detection limit; | 0, No",,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
LOD,biological_all,OP_pesticides,Decimal,Limit of Detection,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
analyte,biological_all,OP_pesticides,text,Analyte Name,"1, 24D | 2, 25T | 3, 4FP | 4, CBC3 | 5, CPM | 6, DEA | 7, DED | 8, DEE | 9, DEP | 10, DHD | 11, DMD | 12, DMP | 13, DMT | 14, DSD | 15, DTP | 16, MAL | 17, OPM | 18, OXY2 | 19, PAR | 20, TCC",,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
analyte_full,biological_all,OP_pesticides,text,Full Analyte Name,"1, 2,4-D | 2, 2,4,5-T | 3, 4-F-3-PBA | 4, DBCA | 5, TCPY | 6, 3-(diethylcarbamoyl)benzoic acid | 7, Diethyldithiophosphate | 8, N,N-Diethyl-meta-toluamide | 9, Diethylphosphate | 10, N,N-diethyl-3-(hydroxymethyl)benzamide | 11, Dimethyldithiophosphate | 12, Dimethylphosphate | 13, Dimethylthiophosphate | 14, N-ethyl-3-methyl-benzamide | 15, Diethylthiophosphate | 16, MDA | 17, 3-PBA | 18, IMPY | 19, PNP | 20, trans-DCCA",,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
date_analyzed,biological_all,OP_pesticides,Date of Analysis,,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
analysis_source,biological_all,OP_pesticides,text,Source of the Data,"1, CDC",,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
analysis_method,biological_all,OP_pesticides,text,Method of Analysis ,1-100,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
notes,biological_all,OP_pesticides,text,Notes,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
batch,biological_all,OP_pesticides,Integer,Batch Number  ,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
sample_type,biological_all,OP_pesticides,text,Sample Matrix,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
studyid,biological_all,OP_pesticides,text,Participant ID,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
conc,biological_all,OP_pesticides,Decimal,Analyte concentration ,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
concunits,biological_all,OP_pesticides,text,Analyte concentration units,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
BLOD,biological_all,OP_pesticides,Integer,Below Limit of Detection,"1, Yes, below detection limit; | 0, No",,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
LOD,biological_all,OP_pesticides,Decimal,Limit of Detection,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
analyte,biological_all,OP_pesticides,text,Analyte Name,"1, 24D | 2, 25T | 3, 4FP | 4, CBC3 | 5, CPM | 6, DEA | 7, DED | 8, DEE | 9, DEP | 10, DHD | 11, DMD | 12, DMP | 13, DMT | 14, DSD | 15, DTP | 16, MAL | 17, OPM | 18, OXY2 | 19, PAR | 20, TCC",,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
analyte_full,biological_all,OP_pesticides,text,Full Analyte Name,"1, 2,4-D | 2, 2,4,5-T | 3, 4-F-3-PBA | 4, DBCA | 5, TCPY | 6, 3-(diethylcarbamoyl)benzoic acid | 7, Diethyldithiophosphate | 8, N,N-Diethyl-meta-toluamide | 9, Diethylphosphate | 10, N,N-diethyl-3-(hydroxymethyl)benzamide | 11, Dimethyldithiophosphate | 12, Dimethylphosphate | 13, Dimethylthiophosphate | 14, N-ethyl-3-methyl-benzamide | 15, Diethylthiophosphate | 16, MDA | 17, 3-PBA | 18, IMPY | 19, PNP | 20, trans-DCCA",,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
date_analyzed,biological_all,OP_pesticides,Date of Analysis,,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
analysis_source,biological_all,OP_pesticides,text,Source of the Data,"1, CDC",,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
analysis_method,biological_all,OP_pesticides,text,Method of Analysis ,1-100,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
notes,biological_all,OP_pesticides,text,Notes,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
batch,biological_all,OP_pesticides,Integer,Batch Number  ,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
sample_type,biological_all,OP_pesticides,text,Sample Matrix,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
studyid,biological_all,OP_pesticides,text,Participant ID,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
conc,biological_all,OP_pesticides,Decimal,Analyte concentration ,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
concunits,biological_all,OP_pesticides,text,Analyte concentration units,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
BLOD,biological_all,OP_pesticides,Integer,Below Limit of Detection,"1, Yes, below detection limit; | 0, No",,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
LOD,biological_all,OP_pesticides,Decimal,Limit of Detection,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
analyte,biological_all,OP_pesticides,text,Analyte Name,"1, 24D | 2, 25T | 3, 4FP | 4, CBC3 | 5, CPM | 6, DEA | 7, DED | 8, DEE | 9, DEP | 10, DHD | 11, DMD | 12, DMP | 13, DMT | 14, DSD | 15, DTP | 16, MAL | 17, OPM | 18, OXY2 | 19, PAR | 20, TCC",,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
analyte_full,biological_all,OP_pesticides,text,Full Analyte Name,"1, 2,4-D | 2, 2,4,5-T | 3, 4-F-3-PBA | 4, DBCA | 5, TCPY | 6, 3-(diethylcarbamoyl)benzoic acid | 7, Diethyldithiophosphate | 8, N,N-Diethyl-meta-toluamide | 9, Diethylphosphate | 10, N,N-diethyl-3-(hydroxymethyl)benzamide | 11, Dimethyldithiophosphate | 12, Dimethylphosphate | 13, Dimethylthiophosphate | 14, N-ethyl-3-methyl-benzamide | 15, Diethylthiophosphate | 16, MDA | 17, 3-PBA | 18, IMPY | 19, PNP | 20, trans-DCCA",,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
date_analyzed,biological_all,OP_pesticides,Date of Analysis,,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
analysis_source,biological_all,OP_pesticides,text,Source of the Data,"1, CDC",,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
analysis_method,biological_all,OP_pesticides,text,Method of Analysis ,1-100,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
notes,biological_all,OP_pesticides,text,Notes,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
batch,biological_all,OP_pesticides,Integer,Batch Number  ,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
sample_type,biological_all,OP_pesticides,text,Sample Matrix,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
studyid,biological_all,OP_pesticides,text,Participant ID,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
conc,biological_all,OP_pesticides,Decimal,Analyte concentration ,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
concunits,biological_all,OP_pesticides,text,Analyte concentration units,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
BLOD,biological_all,OP_pesticides,Integer,Below Limit of Detection,"1, Yes, below detection limit; | 0, No",,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
LOD,biological_all,OP_pesticides,Decimal,Limit of Detection,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
analyte,biological_all,OP_pesticides,text,Analyte Name,"1, 24D | 2, 25T | 3, 4FP | 4, CBC3 | 5, CPM | 6, DEA | 7, DED | 8, DEE | 9, DEP | 10, DHD | 11, DMD | 12, DMP | 13, DMT | 14, DSD | 15, DTP | 16, MAL | 17, OPM | 18, OXY2 | 19, PAR | 20, TCC",,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
analyte_full,biological_all,OP_pesticides,text,Full Analyte Name,"1, 2,4-D | 2, 2,4,5-T | 3, 4-F-3-PBA | 4, DBCA | 5, TCPY | 6, 3-(diethylcarbamoyl)benzoic acid | 7, Diethyldithiophosphate | 8, N,N-Diethyl-meta-toluamide | 9, Diethylphosphate | 10, N,N-diethyl-3-(hydroxymethyl)benzamide | 11, Dimethyldithiophosphate | 12, Dimethylphosphate | 13, Dimethylthiophosphate | 14, N-ethyl-3-methyl-benzamide | 15, Diethylthiophosphate | 16, MDA | 17, 3-PBA | 18, IMPY | 19, PNP | 20, trans-DCCA",,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
date_analyzed,biological_all,OP_pesticides,Date of Analysis,,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
analysis_source,biological_all,OP_pesticides,text,Source of the Data,"1, CDC",,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
analysis_method,biological_all,OP_pesticides,text,Method of Analysis ,1-100,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
notes,biological_all,OP_pesticides,text,Notes,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
batch,biological_all,OP_pesticides,Integer,Batch Number  ,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
sample_type,biological_all,OP_pesticides,text,Sample Matrix,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
studyid,bio_crp,CRP,text,Participant ID,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
conc,bio_crp,CRP,Decimal,Analyte concentration ,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
concunits,bio_crp,CRP,text,Analyte concentration units,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
BLOD,bio_crp,CRP,Integer,Below Limit of Detection,"1, conc < LOD_lower |  2, conc >= LOD_upper  | 0, LOD_upper > conc > LOD_lower",,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
LOD_lower,bio_crp,CRP,Decimal,Lower Limit of Detection,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
LOD_upper,bio_crp,CRP,Decimal,Upper Limit of Detection,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
analyte,bio_crp,CRP,text,Analyte Name,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
analyte_full,bio_crp,CRP,text,Full Analyte Name,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
date_analyzed,bio_crp,CRP,Date of Analysis,,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
analysis_source,bio_crp,CRP,text,Source of the Data,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
analysis_method,bio_crp,CRP,text,Method of Analysis ,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
notes,bio_crp,CRP,text,Notes,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
batch,bio_crp,CRP,Integer,Batch Number  ,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
sample_type,bio_crp,CRP,text,Sample Matrix,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
studyid,bio_crp,CRP,text,Participant ID,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
conc,bio_crp,CRP,Decimal,Analyte concentration ,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
concunits,bio_crp,CRP,text,Analyte concentration units,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
BLOD,bio_crp,CRP,Integer,Below Limit of Detection,"1, conc < LOD_lower |  2, conc >= LOD_upper  | 0, LOD_upper > conc > LOD_lower",,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
LOD_lower,bio_crp,CRP,Decimal,Lower Limit of Detection,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
LOD_upper,bio_crp,CRP,Decimal,Upper Limit of Detection,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
analyte,bio_crp,CRP,text,Analyte Name,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
analyte_full,bio_crp,CRP,text,Full Analyte Name,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
date_analyzed,bio_crp,CRP,Date of Analysis,,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
analysis_source,bio_crp,CRP,text,Source of the Data,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
analysis_method,bio_crp,CRP,text,Method of Analysis ,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
notes,bio_crp,CRP,text,Notes,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
batch,bio_crp,CRP,Integer,Batch Number  ,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
sample_type,bio_crp,CRP,text,Sample Matrix,,,,,,,,,,,,,,Biological Data,V2 (In Home Visit),2
studyid,bio_crp,CRP,text,Participant ID,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
conc,bio_crp,CRP,Decimal,Analyte concentration ,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
concunits,bio_crp,CRP,text,Analyte concentration units,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
BLOD,bio_crp,CRP,Integer,Below Limit of Detection,"1, conc < LOD_lower |  2, conc >= LOD_upper  | 0, LOD_upper > conc > LOD_lower",,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
LOD_lower,bio_crp,CRP,Decimal,Lower Limit of Detection,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
LOD_upper,bio_crp,CRP,Decimal,Upper Limit of Detection,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
analyte,bio_crp,CRP,text,Analyte Name,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
analyte_full,bio_crp,CRP,text,Full Analyte Name,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
date_analyzed,bio_crp,CRP,Date of Analysis,,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
analysis_source,bio_crp,CRP,text,Source of the Data,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
analysis_method,bio_crp,CRP,text,Method of Analysis ,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
notes,bio_crp,CRP,text,Notes,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
batch,bio_crp,CRP,Integer,Batch Number  ,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
sample_type,bio_crp,CRP,text,Sample Matrix,,,,,,,,,,,,,,Biological Data,V3 (Third Visit),3
studyid,bio_crp,CRP,text,Participant ID,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
conc,bio_crp,CRP,Decimal,Analyte concentration ,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
concunits,bio_crp,CRP,text,Analyte concentration units,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
BLOD,bio_crp,CRP,Integer,Below Limit of Detection,"1, conc < LOD_lower |  2, conc >= LOD_upper  | 0, LOD_upper > conc > LOD_lower",,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
LOD_lower,bio_crp,CRP,Decimal,Lower Limit of Detection,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
LOD_upper,bio_crp,CRP,Decimal,Upper Limit of Detection,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
analyte,bio_crp,CRP,text,Analyte Name,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
analyte_full,bio_crp,CRP,text,Full Analyte Name,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
date_analyzed,bio_crp,CRP,Date of Analysis,,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
analysis_source,bio_crp,CRP,text,Source of the Data,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
analysis_method,bio_crp,CRP,text,Method of Analysis ,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
notes,bio_crp,CRP,text,Notes,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
batch,bio_crp,CRP,Integer,Batch Number  ,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
sample_type,bio_crp,CRP,text,Sample Matrix,,,,,,,,,,,,,,Biological Data,V4 Fourth Visit (Delivery),4
studyid,bio_cytokines,Cytokines,text,Participant ID,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
conc,bio_cytokines,Cytokines,Decimal,Analyte concentration ,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
concunits,bio_cytokines,Cytokines,text,Analyte concentration units,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
BLOD,bio_cytokines,Cytokines,Integer,Below Limit of Detection,"1, conc < LOD_lower |  2, conc >= LOD_upper  | 0, LOD_upper > conc > LOD_lower",,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
LOD_lower,bio_cytokines,Cytokines,Decimal,Lower Limit of Detection,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
LOD_upper,bio_cytokines,Cytokines,Decimal,Upper Limit of Detection,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
analyte,bio_cytokines,Cytokines,text,Analyte Name,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
analyte_full,bio_cytokines,Cytokines,text,Full Analyte Name,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
date_analyzed,bio_cytokines,Cytokines,Date of Analysis,,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
analysis_source,bio_cytokines,Cytokines,text,Source of the Data,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
analysis_method,bio_cytokines,Cytokines,text,Method of Analysis ,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
notes,bio_cytokines,Cytokines,text,Notes,,,,,,,,,,,,,,Biological Data,V1 (Initial Visit),1
