Variable / Field Name,Form Name,Section Header,Field Type,Field Label,Choices Calculations OR Slider Labels,Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation,Type,VisitID,VisitIDNum
fqfries,food_frequency,BEANS AND STARCHY VEGETABLES,radio,"French fries or hash browns (incl. frozen, restaurant)","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqfastpotato,food_frequency,BEANS AND STARCHY VEGETABLES,radio,Fast food stuffed baked potato,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqotherpotato,food_frequency,BEANS AND STARCHY VEGETABLES,radio,"Other potatoes (e.g. baked, boiled, roasted)","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqswtpotato,food_frequency,BEANS AND STARCHY VEGETABLES,radio,"Sweet potatoes, yams","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqplantain,food_frequency,BEANS AND STARCHY VEGETABLES,radio,"Plantains, green bananas","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqpastele,food_frequency,BEANS AND STARCHY VEGETABLES,radio,Pasteles,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqroots,food_frequency,BEANS AND STARCHY VEGETABLES,radio,"Root crops (e.g. cassava, ame, yautia, tannier)","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqbeansprep,food_frequency,BEANS AND STARCHY VEGETABLES,checkbox,"If you eat beans, they are usually prepared: (choose all that apply)","1, Puerto Rican style | 2, Cuban style | 3, Haitian style | 4, Baked | 5, Refried | 6, Chili | 7, Other",Validar respuestas discrepantes,,,,,,,,,,,,Human Subject Data,,
fqbeanspor,food_frequency,BEANS AND STARCHY VEGETABLES,radio,"If you eat beans (plain, baked, refried or other) and/or peas, your portion is usually closest to","1, 1/2 cup | 2, 1 cup | 3, 1 1/2 cups | 4, 2 cups or more",,,,,,,,,,,,,Human Subject Data,,
fqrootsprep,food_frequency,BEANS AND STARCHY VEGETABLES,checkbox,"If you eat root crops, these are usually (choose only one)","1, Fried | 2, Boiled | 3, Baked | 4, Both fried and boiled equally",,,,,,,,,,,,,Human Subject Data,,
fqfriespor,food_frequency,BEANS AND STARCHY VEGETABLES,radio,"If you eat French fries, hash browns, or fried root crops, your portion is usually closest to","1, 1/2 cup (sm. order) | 2, 1 cup (med. order) | 3, 1 1/2 cups (lg. order) | 4, 2 cups (super size)",,,,,,,,,,,,,Human Subject Data,,
fqpotatopor,food_frequency,BEANS AND STARCHY VEGETABLES,radio,"If you eat potatoes and/or root crops (other than fried), your portion is usually closest to","1, 1/2 cup | 2, 1 cup | 3, 1 1/2 cups | 4, 2 cups or more",,,,,,,,,,,,,Human Subject Data,,
fqplantainprep,food_frequency,BEANS AND STARCHY VEGETABLES,checkbox,"If you eat plantains and/or green bananas, they are usually (choose all that apply)","1, Green, boiled/baked | 2, Green, fried | 3, Ripe, boiled/baked | 4, ripe, fried",(marque todas las que apliquen),,,,,,,,,,,,Human Subject Data,,
fqplantainpor,food_frequency,BEANS AND STARCHY VEGETABLES,radio,"If you eat plantains and/or green bananas, your portion is usually closest to","1, 1/4 de plantain o 1 slice | 2, 1/2 plantain o 3 slices | 3, 1 plantain o 6 slices | 4, 1 1/2 plantains o 9 slices or more",,,,,,,,,,,,,Human Subject Data,,
fqpastelepor,food_frequency,BEANS AND STARCHY VEGETABLES,radio,"If you eat pasteles, your portion is usually closest to","1, 1 each | 2, 2 each | 3, 3 each | 4, 4 each or more",,,,,,,,,,,,,Human Subject Data,,
fqaddoil,food_frequency,BEANS AND STARCHY VEGETABLES,checkbox,Do you add spreads or oils to the following items after cooking (choose all that apply)?,"1, Potatoes | 2, Sweet potatoes | 3, Plantains  | 97, Other roots crops","(Ej. mantequilla, margarina)",,,,,,,,,,,,Human Subject Data,,
fqstarchsum,food_frequency,SUMMARY QUESTIONS,radio,How often do you usually eat beans and starchy vegetables prepared in any way?,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqricebean,food_frequency,"RICE, PASTA AND PIZZA",radio,Rice cooked with beans or pigeon peas (mixed dish),"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqricemeat,food_frequency,"RICE, PASTA AND PIZZA",radio,"Rice with chicken, meat, and/or sausage (mixed dish)","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqriceother,food_frequency,"RICE, PASTA AND PIZZA",radio,Other mixed dishes with rice (incl. seafood),"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqricefried,food_frequency,"RICE, PASTA AND PIZZA",radio,Fried rice (incl. Chinese style),"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqriceflav,food_frequency,"RICE, PASTA AND PIZZA",radio,"Flavored rice (e.g. Rice-a-Roni, Spanish, rice pilaf)","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqricewhite,food_frequency,"RICE, PASTA AND PIZZA",radio,Plain white rice,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqricebrwn,food_frequency,"RICE, PASTA AND PIZZA",radio,Plain brown rice,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqricepar,food_frequency,"RICE, PASTA AND PIZZA",radio,Plain parboiled or converted rice (e.g. Uncle Bens),"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqpasta,food_frequency,"RICE, PASTA AND PIZZA",radio,"Pasta (e.g. spaghetti, macaroni, linguini)","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqpastamix,food_frequency,"RICE, PASTA AND PIZZA",radio,"Pasta mixed dishes (e.g. lasagna, ravioli, baked ziti)","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqlomein,food_frequency,"RICE, PASTA AND PIZZA",radio,Lo mein or rice noodles (incl. Chinese style),"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqpastasalad,food_frequency,"RICE, PASTA AND PIZZA",radio,"Macaroni salad, pasta salad","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqmexfood,food_frequency,"RICE, PASTA AND PIZZA",radio,"Mexican foods (e.g. burritos, tacos, tamales, enchiladas)","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqpizza,food_frequency,"RICE, PASTA AND PIZZA",radio,Pizza,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqfritter,food_frequency,"RICE, PASTA AND PIZZA",radio,"Eggrolls, empanadillas, meat pies, or other fritters","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqricemixtype,food_frequency,"RICE, PASTA AND PIZZA",radio,"When you eat mixed rice dishes, it is usually made with","1, White rice | 2, Brown rice| 3, Parboiled rice ",,,,,,,,,,,,,Human Subject Data,,
fqricemixpor,food_frequency,"RICE, PASTA AND PIZZA",radio,"If you eat mixed dishes made with rice, your portion is usually closest to","1, 1 cup | 2, 2 cups | 3, 3 cups | 4, 4 cups or more",,,,,,,,,,,,,Human Subject Data,,
fqricepor,food_frequency,"RICE, PASTA AND PIZZA",radio,"If you eat plain, fried or flavored rice, your portion (cooked) is usually closest to","1, 1/2 cup | 2, 1 cup | 3, 1 1/2 cups | 4, 2 cups or more",,,,,,,,,,,,,Human Subject Data,,
fqpastatype,food_frequency,"RICE, PASTA AND PIZZA",checkbox,"If you eat pasta, they are usually made from (choose all that apply)","1, White flour | 2, 100% whole wheat flour | 3, A whole wheat blend (e.g. Ronzoni Healthy Harvest)",(marque todas las que apliquen),,,,,,,,,,,,Human Subject Data,,
fqpastapor,food_frequency,"RICE, PASTA AND PIZZA",radio,"If you eat pasta or mixed pasta dishes (e.g. lasagna), your portion is usually closest to","1, 1 cup | 2, 2 cups | 3, 3 cups | 4, 4 cups or more",,,,,,,,,,,,,Human Subject Data,,
fqpastasauce,food_frequency,"RICE, PASTA AND PIZZA",checkbox,What type of sauce do you usually eat with your pasta (choose all that apply)?,"1,ï¿½ Plain (No sauce) | 2, Butter and/or olive oil | 3, Tomato sauce | 4, Tomato and meat sauce | 5, Clam sauce | 6, Pesto sauce | 7, Cream sauce| 8, Cheese sauce (e.g. macaroni and cheese)",(marque todas las que apliquen),,,,,,,,,,,,Human Subject Data,,
fqpastasaladpor,food_frequency,"RICE, PASTA AND PIZZA",radio,"If you eat macaroni salad or pasta salad, your portion is usually closest to","1, 1/2 cup | 2, 1 cup | 3, 1 1/2 cups | 4, 2 cups or more",,,,,,,,,,,,,Human Subject Data,,
fqmexfoodtype,food_frequency,"RICE, PASTA AND PIZZA",checkbox,"If you eat Mexican foods, they are usually (choose all that apply)","1, Burritos | 2, Tacos | 3, Tamales | 4, Enchiladas | 5, Quesadillas",(marque todas las que apliquen),,,,,,,,,,,,Human Subject Data,,
fqmexfoodpor,food_frequency,"RICE, PASTA AND PIZZA",radio,"If you eat Mexican foods (incl. burritos, tacos, tamales, enchiladas), your portion is usually closest to","1, 1 each | 2, 2 each | 3, 3 each | 4, 4 each or more",,,,,,,,,,,,,Human Subject Data,,
fqpizzatype,food_frequency,"RICE, PASTA AND PIZZA",radio,"If you eat pizza, it is usually","1, Plain cheese | 2, With meat | 3, With vegetables | 4, With vegetables and meat",(1 rodaja/ rebanada/,,,,,,,,,,,,Human Subject Data,,
fqpizzapor,food_frequency,"RICE, PASTA AND PIZZA",radio,"If you eat pizza, your portion is usually closest to (1 slice = 1/8 of a large pizza)","1, 1 slice | 2, 2 slices | 3, 3 slices | 4, 4 slices or more",(1 rodaja/ rebanada/,,,,,,,,,,,,Human Subject Data,,
fqfritterpor,food_frequency,"RICE, PASTA AND PIZZA",radio,"If you eat eggrolls and/or empanadillas, meat pies or fritters, your portion is usually closest to","1, 1 each | 2, 2 each | 3, 3 each | 4, 4 each or more",,,,,,,,,,,,,Human Subject Data,,
fqricesum,food_frequency,SUMMARY QUESTIONS,radio,How often do you usually eat rice of any kind prepared in any way?,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqfastburger,food_frequency,"BEEF, PORK AND LAMB",radio,Fast food burgers,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqgroundbeef,food_frequency,"BEEF, PORK AND LAMB",radio,"Ground beef (incl. homemade patty, meatballs, meatloaf)","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqbeefmix,food_frequency,"BEEF, PORK AND LAMB",radio,"Mixed dishes with beef (e.g. beef stew, pot pies)","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqbeef,food_frequency,"BEEF, PORK AND LAMB",radio,Beef: steak or roast,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqpork,food_frequency,"BEEF, PORK AND LAMB",radio,Pork: chops or roast,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqporkmix,food_frequency,"BEEF, PORK AND LAMB",radio,Mixed dishes with pork,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqham,food_frequency,"BEEF, PORK AND LAMB",radio,Ham (not incl. cold cuts/luncheon meat),"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqribs,food_frequency,"BEEF, PORK AND LAMB",radio,Ribs: beef or pork,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqlamb,food_frequency,"BEEF, PORK AND LAMB",radio,Lamb,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqliver,food_frequency,"BEEF, PORK AND LAMB",radio,Liver (beef ),"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqorgan,food_frequency,"BEEF, PORK AND LAMB",radio,"Other organ meats (e.g. tongue, kidney, chitterlings, cuajito and gandinga dishes)","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqfastburgersz,food_frequency,"BEEF, PORK AND LAMB",radio,"If you eat fast food burgers, they are usually","1, Regular single burger| 2, Double or 1/4 pound | 3, Whopper | 4, Big Mac | 5, Cheeseburger | 6, Double or 1/4 pound w/cheese | 7, Whopper w/cheese",,,,,,,,,,,,,Human Subject Data,,
fqgroundbeeftype,food_frequency,"BEEF, PORK AND LAMB",radio,"If you eat homemade patties and/or ground beef or pork (incl. meatloaf), the meat is usually","1, Regular | 2, Lean| 3, Extra lean",,,,,,,,,,,,,Human Subject Data,,
fqgroundbeefpor,food_frequency,"BEEF, PORK AND LAMB",radio,"If you eat homemade patties and/or ground beef or pork, your portion is usually closest to","1, 1 small patty or 3 ounces| 2, 1 med. patty or 6 ounces | 3, 1 large patty o 9 ounces | 4, 2 patties or 12 ounces or more",,,,,,,,,,,,,Human Subject Data,,
fqbeefmixtype,food_frequency,"BEEF, PORK AND LAMB",checkbox,"If you eat mixed dishes made with beef or pork (e.g. beef stew), you usually prepare it (choose all that apply)","1, American style| 2, Puerto Rican style| 3, Cuban style | 4, Haitian style",(marque todas las que apliquen),,,,,,,,,,,,Human Subject Data,,
fqbeefmixpor,food_frequency,"BEEF, PORK AND LAMB",radio,"If you eat mixed dishes with beef or pork, your portion is usually closest to","1, 1 cup | 2, 2 cups | 3, 3 cups | 4, 4 cups or more",,,,,,,,,,,,,Human Subject Data,,
fqmeatpor,food_frequency,"BEEF, PORK AND LAMB",radio,"If you eat beef, pork or lamb, your portion is usually closest to (edible portion) (3 oz. is about the size of 1 deck of cards)","1, 2 ounces | 2, 4 ounces | 3, 6 ounces | 4, 8 ounces or more",(3 oz. es ms o menos de igual tamaï¿½o que un paquete de barajas),,,,,,,,,,,,Human Subject Data,,
fqorganpor,food_frequency,"BEEF, PORK AND LAMB",radio,"If you eat liver and/or other organ meats, your portion is usually closest to","1, 2 ounces | 2, 4 ounces | 3, 6 ounces | 4, 8 ounces or more",,,,,,,,,,,,,Human Subject Data,,
fqmeatsum,food_frequency,SUMMARY QUESTIONS,radio,"How often do you usually eat beef, pork or lamb prepared in any way?","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqfastchick,food_frequency,POULTRY,radio,Fast food chicken sandwich,"0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqgroundchick,food_frequency,POULTRY,radio,"Ground chicken/turkey (incl. homemade patty, meatballs, meatloaf)","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
fqchickmix,food_frequency,POULTRY,radio,"Mixed dishes made with chicken (e.g. pot pie, chicken and dumplings, chicken stew)","0, Never | 1, Less than 1 x per month | 2, 1 x per month  | 3, 2-3 x per month | 4, 1 x per week | 5, 2 x per week | 6, 3 - 4 x per week | 7, 5 - 6 x per week | 8, 1 x per day | 9, 2+ x per day",,,,,,,,,,,,,Human Subject Data,,
